測站,日期,小時,PM2.5_Value,PM25_Lag_1h,PM25_Lag_2h,PM25_Lag_24h
大安站,2021/11/12,5,13,12,13,19
大安站,2021/11/12,6,13,13,12,15
大安站,2021/11/12,7,16,13,13,13
大安站,2021/11/12,8,21,16,13,16
大安站,2021/11/12,9,22,21,16,17
大安站,2021/11/12,10,23,22,21,15
大安站,2021/11/12,11,19,23,22,8
大安站,2021/11/12,12,14,19,23,7
大安站,2021/11/12,13,8,14,19,12
大安站,2021/11/12,14,13,8,14,16
大安站,2021/11/12,15,13,13,8,17
大安站,2021/11/12,16,12,13,13,16
大安站,2021/11/12,17,9,12,13,11
大安站,2021/11/12,18,10,9,12,12
大安站,2021/11/12,19,14,10,9,16
大安站,2021/11/12,20,15,14,10,17
大安站,2021/11/12,21,18,15,14,15
大安站,2021/11/12,22,18,18,15,17
大安站,2021/11/12,23,17,18,18,21
大安站,2021/11/13,0,24,17,18,21
大安站,2021/11/13,1,28,24,17,21
大安站,2021/11/13,2,28,28,24,16
大安站,2021/11/13,3,23,28,28,13
大安站,2021/11/13,4,17,23,28,12
大安站,2021/11/13,5,16,17,23,13
大安站,2021/11/13,6,16,16,17,13
大安站,2021/11/13,7,15,16,16,16
大安站,2021/11/13,8,10,15,16,21
大安站,2021/11/13,9,6,10,15,22
大安站,2021/11/13,10,12,6,10,23
大安站,2021/11/13,11,12,12,6,19
大安站,2021/11/13,12,12,12,12,14
大安站,2021/11/13,13,7,12,12,8
大安站,2021/11/13,14,6,7,12,13
大安站,2021/11/13,15,7,6,7,13
大安站,2021/11/13,16,9,7,6,12
大安站,2021/11/13,17,9,9,7,9
大安站,2021/11/13,18,7,9,9,10
大安站,2021/11/13,19,3,7,9,14
大安站,2021/11/13,20,9,3,7,15
大安站,2021/11/13,21,9,9,3,18
大安站,2021/11/13,22,8,9,9,18
大安站,2021/11/13,23,8,8,9,17
大安站,2021/11/14,0,4,8,8,24
大安站,2021/11/14,1,8,4,8,28
大安站,2021/11/14,2,9,8,4,28
大安站,2021/11/14,3,9,9,8,23
大安站,2021/11/14,4,7,9,9,17
大安站,2021/11/14,5,4,7,9,16
大安站,2021/11/14,6,4,4,7,16
大安站,2021/11/14,7,4,4,4,15
大安站,2021/11/14,8,3,4,4,10
大安站,2021/11/14,9,5,3,4,6
大安站,2021/11/14,10,7,5,3,12
大安站,2021/11/14,11,10,7,5,12
大安站,2021/11/14,12,10,10,7,12
大安站,2021/11/14,13,10,10,10,7
大安站,2021/11/14,14,9,10,10,6
大安站,2021/11/14,15,8,9,10,7
大安站,2021/11/14,16,8,8,9,9
大安站,2021/11/14,17,8,8,8,9
大安站,2021/11/14,18,9,8,8,7
大安站,2021/11/14,19,9,9,8,3
大安站,2021/11/14,20,8,9,9,9
大安站,2021/11/14,21,9,8,9,9
大安站,2021/11/14,22,12,9,8,8
大安站,2021/11/14,23,12,12,9,8
大安站,2021/11/15,0,11,12,12,4
大安站,2021/11/15,1,6,11,12,8
大安站,2021/11/15,2,8,6,11,9
大安站,2021/11/15,3,8,8,6,9
大安站,2021/11/15,4,6,8,8,7
大安站,2021/11/15,5,5,6,8,4
大安站,2021/11/15,6,5,5,6,4
大安站,2021/11/15,7,9,5,5,4
大安站,2021/11/15,8,11,9,5,3
大安站,2021/11/15,9,11,11,9,5
大安站,2021/11/15,10,9,11,11,7
大安站,2021/11/15,11,5,9,11,10
大安站,2021/11/15,12,10,5,9,10
大安站,2021/11/15,13,11,10,5,10
大安站,2021/11/15,14,12,11,10,9
大安站,2021/11/15,15,11,12,11,8
大安站,2021/11/15,16,7,11,12,8
大安站,2021/11/15,17,13,7,11,8
大安站,2021/11/15,18,18,13,7,9
大安站,2021/11/15,19,19,18,13,9
大安站,2021/11/15,20,20,19,18,8
大安站,2021/11/15,21,20,20,19,9
大安站,2021/11/15,22,19,20,20,12
大安站,2021/11/15,23,18,19,20,12
大安站,2021/11/16,0,18,18,19,11
大安站,2021/11/16,1,16,18,18,6
大安站,2021/11/16,2,15,16,18,8
大安站,2021/11/16,3,18,15,16,8
大安站,2021/11/16,4,19,18,15,6
大安站,2021/11/16,5,18,19,18,5
大安站,2021/11/16,6,16,18,19,5
大安站,2021/11/16,7,14,16,18,9
大安站,2021/11/16,8,17,14,16,11
大安站,2021/11/16,9,17,17,14,11
大安站,2021/11/16,10,15,17,17,9
大安站,2021/11/16,11,10,15,17,5
大安站,2021/11/16,12,8,10,15,10
大安站,2021/11/16,13,8,8,10,11
大安站,2021/11/16,14,7,8,8,12
大安站,2021/11/16,15,7,7,8,11
大安站,2021/11/16,16,12,7,7,7
大安站,2021/11/16,17,17,12,7,13
大安站,2021/11/16,18,18,17,12,18
大安站,2021/11/16,19,19,18,17,19
大安站,2021/11/16,20,19,19,18,20
大安站,2021/11/16,21,19,19,19,20
大安站,2021/11/16,22,19,19,19,19
大安站,2021/11/16,23,19,19,19,18
大安站,2021/11/17,0,20,19,19,18
大安站,2021/11/17,1,18,20,19,16
大安站,2021/11/17,2,17,18,20,15
大安站,2021/11/17,3,15,17,18,18
大安站,2021/11/17,4,12,15,17,19
大安站,2021/11/17,5,12,12,15,18
大安站,2021/11/17,6,14,12,12,16
大安站,2021/11/17,7,15,14,12,14
大安站,2021/11/17,8,12,15,14,17
大安站,2021/11/17,9,15,12,15,17
大安站,2021/11/17,10,17,15,12,15
大安站,2021/11/17,11,17,17,15,10
大安站,2021/11/17,12,16,17,17,8
大安站,2021/11/17,13,17,16,17,8
大安站,2021/11/17,15,15,17,16,7
大安站,2021/11/17,16,16,15,17,7
大安站,2021/11/17,17,16,16,15,12
大安站,2021/11/17,18,17,16,16,17
大安站,2021/11/17,19,20,17,16,18
大安站,2021/11/17,20,21,20,17,19
大安站,2021/11/17,21,22,21,20,19
大安站,2021/11/17,22,21,22,21,19
大安站,2021/11/17,23,21,21,22,19
大安站,2021/11/18,0,19,21,21,19
大安站,2021/11/18,1,17,19,21,20
大安站,2021/11/18,2,17,17,19,18
大安站,2021/11/18,3,20,17,17,17
大安站,2021/11/18,4,21,20,17,15
大安站,2021/11/18,5,20,21,20,12
大安站,2021/11/18,6,13,20,21,12
大安站,2021/11/18,7,3,13,20,14
大安站,2021/11/18,8,4,3,13,15
大安站,2021/11/18,9,5,4,3,12
大安站,2021/11/18,10,4,5,4,15
大安站,2021/11/18,11,3,4,5,17
大安站,2021/11/18,12,2,3,4,17
大安站,2021/11/18,13,2,2,3,16
大安站,2021/11/18,14,2,2,2,17
大安站,2021/11/18,15,4,2,2,15
大安站,2021/11/18,16,6,4,2,16
大安站,2021/11/18,17,8,6,4,16
大安站,2021/11/18,18,14,8,6,17
大安站,2021/11/18,19,17,14,8,20
大安站,2021/11/18,20,17,17,14,21
大安站,2021/11/18,21,16,17,17,22
大安站,2021/11/18,22,17,16,17,21
大安站,2021/11/18,23,15,17,16,21
大安站,2021/11/19,0,13,15,17,19
大安站,2021/11/19,1,10,13,15,17
大安站,2021/11/19,2,7,10,13,17
大安站,2021/11/19,3,6,7,10,20
大安站,2021/11/19,4,6,6,7,21
大安站,2021/11/19,5,2,6,6,20
大安站,2021/11/19,6,1,2,6,13
大安站,2021/11/19,7,7,1,2,3
大安站,2021/11/19,8,11,7,1,4
大安站,2021/11/19,9,14,11,7,5
大安站,2021/11/19,10,14,14,11,4
大安站,2021/11/19,11,8,14,14,3
大安站,2021/11/19,12,9,8,14,2
大安站,2021/11/19,13,8,9,8,2
大安站,2021/11/19,14,5,8,9,2
大安站,2021/11/19,15,4,5,8,4
大安站,2021/11/19,16,1,4,5,6
大安站,2021/11/19,17,3,1,4,8
大安站,2021/11/19,18,3,3,1,14
大安站,2021/11/19,19,4,3,3,17
大安站,2021/11/19,20,5,4,3,17
大安站,2021/11/19,21,8,5,4,16
大安站,2021/11/19,22,13,8,5,17
大安站,2021/11/19,23,18,13,8,15
大安站,2021/11/20,0,18,18,13,13
大安站,2021/11/20,1,16,18,18,10
大安站,2021/11/20,2,12,16,18,7
大安站,2021/11/20,3,12,12,16,6
大安站,2021/11/20,4,13,12,12,6
大安站,2021/11/20,5,14,13,12,2
大安站,2021/11/20,6,13,14,13,1
大安站,2021/11/20,7,14,13,14,7
大安站,2021/11/20,8,14,14,13,11
大安站,2021/11/20,9,13,14,14,14
大安站,2021/11/20,10,12,13,14,14
大安站,2021/11/20,11,16,12,13,8
大安站,2021/11/20,12,18,16,12,9
大安站,2021/11/20,13,17,18,16,8
大安站,2021/11/20,14,14,17,18,5
大安站,2021/11/20,15,14,14,17,4
大安站,2021/11/20,16,14,14,14,1
大安站,2021/11/20,17,14,14,14,3
大安站,2021/11/20,18,19,14,14,3
大安站,2021/11/20,19,21,19,14,4
大安站,2021/11/20,20,22,21,19,5
大安站,2021/11/20,21,19,22,21,8
大安站,2021/11/20,22,15,19,22,13
大安站,2021/11/20,23,11,15,19,18
大安站,2021/11/21,0,10,11,15,18
大安站,2021/11/21,1,9,10,11,16
大安站,2021/11/21,2,4,9,10,12
大安站,2021/11/21,3,1,4,9,12
大安站,2021/11/21,4,1,1,4,13
大安站,2021/11/21,5,2,1,1,14
大安站,2021/11/21,6,4,2,1,13
大安站,2021/11/21,7,5,4,2,14
大安站,2021/11/21,8,3,5,4,14
大安站,2021/11/21,9,3,3,5,13
大安站,2021/11/21,10,2,3,3,12
大安站,2021/11/21,11,1,2,3,16
大安站,2021/11/21,12,4,1,2,18
大安站,2021/11/21,13,14,4,1,17
大安站,2021/11/21,14,20,14,4,14
大安站,2021/11/21,15,25,20,14,14
大安站,2021/11/21,16,25,25,20,14
大安站,2021/11/21,17,23,25,25,14
大安站,2021/11/21,18,22,23,25,19
大安站,2021/11/21,19,23,22,23,21
大安站,2021/11/21,20,23,23,22,22
大安站,2021/11/21,21,22,23,23,19
大安站,2021/11/21,22,22,22,23,15
大安站,2021/11/21,23,20,22,22,11
大安站,2021/11/22,0,19,20,22,10
大安站,2021/11/22,1,24,19,20,9
大安站,2021/11/22,2,24,24,19,4
大安站,2021/11/22,3,22,24,24,1
大安站,2021/11/22,4,16,22,24,1
大安站,2021/11/22,5,14,16,22,2
大安站,2021/11/22,6,16,14,16,4
大安站,2021/11/22,7,12,16,14,5
大安站,2021/11/22,8,5,12,16,3
大安站,2021/11/22,9,1,5,12,3
大安站,2021/11/22,10,1,1,5,2
大安站,2021/11/22,11,1,1,1,1
大安站,2021/11/22,12,1,1,1,4
大安站,2021/11/22,13,1,1,1,14
大安站,2021/11/22,14,1,1,1,20
大安站,2021/11/22,15,1,1,1,25
大安站,2021/11/22,16,1,1,1,25
大安站,2021/11/22,17,1,1,1,23
大安站,2021/11/22,18,1,1,1,22
大安站,2021/11/22,19,1,1,1,23
大安站,2021/11/22,20,3,1,1,23
大安站,2021/11/22,21,12,3,1,22
大安站,2021/11/22,22,16,12,3,22
大安站,2021/11/22,23,17,16,12,20
大安站,2021/11/23,0,13,17,16,19
大安站,2021/11/23,1,8,13,17,24
大安站,2021/11/23,2,13,8,13,24
大安站,2021/11/23,3,14,13,8,22
大安站,2021/11/23,4,14,14,13,16
大安站,2021/11/23,5,11,14,14,14
大安站,2021/11/23,6,12,11,14,16
大安站,2021/11/23,7,19,12,11,12
大安站,2021/11/23,8,20,19,12,5
大安站,2021/11/23,9,22,20,19,1
大安站,2021/11/23,10,22,22,20,1
大安站,2021/11/23,11,19,22,22,1
大安站,2021/11/23,12,16,19,22,1
大安站,2021/11/23,13,16,16,19,1
大安站,2021/11/23,14,15,16,16,1
大安站,2021/11/23,15,14,15,16,1
大安站,2021/11/23,16,15,14,15,1
大安站,2021/11/23,17,16,15,14,1
大安站,2021/11/23,18,16,16,15,1
大安站,2021/11/23,19,16,16,16,1
大安站,2021/11/23,20,14,16,16,3
大安站,2021/11/23,21,16,14,16,12
大安站,2021/11/23,22,19,16,14,16
大安站,2021/11/23,23,19,19,16,17
大安站,2021/11/24,0,16,19,19,13
大安站,2021/11/24,1,11,16,19,8
大安站,2021/11/24,2,7,11,16,13
大安站,2021/11/24,3,10,7,11,14
大安站,2021/11/24,4,11,10,7,14
大安站,2021/11/24,5,9,11,10,11
大安站,2021/11/24,6,5,9,11,12
大安站,2021/11/24,7,3,5,9,19
大安站,2021/11/24,8,9,3,5,20
大安站,2021/11/24,9,9,9,3,22
大安站,2021/11/24,10,9,9,9,22
大安站,2021/11/24,11,9,9,9,19
大安站,2021/11/24,12,8,9,9,16
大安站,2021/11/24,13,12,8,9,16
大安站,2021/11/24,14,15,12,8,15
大安站,2021/11/24,15,23,15,12,14
大安站,2021/11/24,16,23,23,15,15
大安站,2021/11/24,17,19,23,23,16
大安站,2021/11/24,18,20,19,23,16
大安站,2021/11/24,19,19,20,19,16
大安站,2021/11/24,20,18,19,20,14
大安站,2021/11/24,21,13,18,19,16
大安站,2021/11/24,22,13,13,18,19
大安站,2021/11/24,23,16,13,13,19
大安站,2021/11/25,0,16,16,13,16
大安站,2021/11/25,1,16,16,16,11
大安站,2021/11/25,2,14,16,16,7
大安站,2021/11/25,3,12,14,16,10
大安站,2021/11/25,4,16,12,14,11
大安站,2021/11/25,5,16,16,12,9
大安站,2021/11/25,6,15,16,16,5
大安站,2021/11/25,7,14,15,16,3
大安站,2021/11/25,8,11,14,15,9
大安站,2021/11/25,9,12,11,14,9
大安站,2021/11/25,10,14,12,11,9
大安站,2021/11/25,11,13,14,12,9
大安站,2021/11/25,12,11,13,14,8
大安站,2021/11/25,13,9,11,13,12
大安站,2021/11/25,14,11,9,11,15
大安站,2021/11/25,15,11,11,9,23
大安站,2021/11/25,16,10,11,11,23
大安站,2021/11/25,17,7,10,11,19
大安站,2021/11/25,18,7,7,10,20
大安站,2021/11/25,19,12,7,7,19
大安站,2021/11/25,20,16,12,7,18
大安站,2021/11/25,21,16,16,12,13
大安站,2021/11/25,22,16,16,16,13
大安站,2021/11/25,23,11,16,16,16
大安站,2021/11/26,0,9,11,16,16
大安站,2021/11/26,1,9,9,11,16
大安站,2021/11/26,2,8,9,9,14
大安站,2021/11/26,3,8,8,9,12
大安站,2021/11/26,4,6,8,8,16
大安站,2021/11/26,5,3,6,8,16
大安站,2021/11/26,6,3,3,6,15
大安站,2021/11/26,7,3,3,3,14
大安站,2021/11/26,8,4,3,3,11
大安站,2021/11/26,9,5,4,3,12
大安站,2021/11/26,10,5,5,4,14
大安站,2021/11/26,11,6,5,5,13
大安站,2021/11/26,12,8,6,5,11
大安站,2021/11/26,13,8,8,6,9
大安站,2021/11/26,14,6,8,8,11
大安站,2021/11/26,15,3,6,8,11
大安站,2021/11/26,16,4,3,6,10
大安站,2021/11/26,17,7,4,3,7
大安站,2021/11/26,18,7,7,4,7
大安站,2021/11/26,19,2,7,7,12
大安站,2021/11/26,20,2,2,7,16
大安站,2021/11/26,21,5,2,2,16
大安站,2021/11/26,22,8,5,2,16
大安站,2021/11/26,23,8,8,5,11
大安站,2021/11/27,0,8,8,8,9
大安站,2021/11/27,1,11,8,8,9
大安站,2021/11/27,2,13,11,8,8
大安站,2021/11/27,3,13,13,11,8
大安站,2021/11/27,4,12,13,13,6
大安站,2021/11/27,5,11,12,13,3
大安站,2021/11/27,6,15,11,12,3
大安站,2021/11/27,7,19,15,11,3
大安站,2021/11/27,8,22,19,15,4
大安站,2021/11/27,9,25,22,19,5
大安站,2021/11/27,10,24,25,22,5
大安站,2021/11/27,11,22,24,25,6
大安站,2021/11/27,12,22,22,24,8
大安站,2021/11/27,13,19,22,22,8
大安站,2021/11/27,14,17,19,22,6
大安站,2021/11/27,15,14,17,19,3
大安站,2021/11/27,16,14,14,17,4
大安站,2021/11/27,17,17,14,14,7
大安站,2021/11/27,18,17,17,14,7
大安站,2021/11/27,19,16,17,17,2
大安站,2021/11/27,20,12,16,17,2
大安站,2021/11/27,21,6,12,16,5
大安站,2021/11/27,22,7,6,12,8
大安站,2021/11/27,23,6,7,6,8
大安站,2021/11/28,0,2,6,7,8
大安站,2021/11/28,1,1,2,6,11
大安站,2021/11/28,2,3,1,2,13
大安站,2021/11/28,3,9,3,1,13
大安站,2021/11/28,4,10,9,3,12
大安站,2021/11/28,5,10,10,9,11
大安站,2021/11/28,6,8,10,10,15
大安站,2021/11/28,7,4,8,10,19
大安站,2021/11/28,8,5,4,8,22
大安站,2021/11/28,9,7,5,4,25
大安站,2021/11/28,10,7,7,5,24
大安站,2021/11/28,11,3,7,7,22
大安站,2021/11/28,12,11,3,7,22
大安站,2021/11/28,13,15,11,3,19
大安站,2021/11/28,14,16,15,11,17
大安站,2021/11/28,15,16,16,15,14
大安站,2021/11/28,16,14,16,16,14
大安站,2021/11/28,17,11,14,16,17
大安站,2021/11/28,18,13,11,14,17
大安站,2021/11/28,19,15,13,11,16
大安站,2021/11/28,20,14,15,13,12
大安站,2021/11/28,21,11,14,15,6
大安站,2021/11/28,22,9,11,14,7
大安站,2021/11/28,23,7,9,11,6
大安站,2021/11/29,0,5,7,9,2
大安站,2021/11/29,1,6,5,7,1
大安站,2021/11/29,2,4,6,5,3
大安站,2021/11/29,3,5,4,6,9
大安站,2021/11/29,4,5,5,4,10
大安站,2021/11/29,5,2,5,5,10
大安站,2021/11/29,6,1,2,5,8
大安站,2021/11/29,7,1,1,2,4
大安站,2021/11/29,8,1,1,1,5
大安站,2021/11/29,9,1,1,1,7
大安站,2021/11/29,10,3,1,1,7
大安站,2021/11/29,11,4,3,1,3
大安站,2021/11/29,12,1,4,3,11
大安站,2021/11/29,13,1,1,4,15
大安站,2021/11/29,14,2,1,1,16
大安站,2021/11/29,15,3,2,1,16
大安站,2021/11/29,16,2,3,2,14
大安站,2021/11/29,17,2,2,3,11
大安站,2021/11/29,18,5,2,2,13
大安站,2021/11/29,19,7,5,2,15
大安站,2021/11/29,20,9,7,5,14
大安站,2021/11/29,21,8,9,7,11
大安站,2021/11/29,22,1,8,9,9
大安站,2021/11/29,23,1,1,8,7
大安站,2021/11/30,0,5,1,1,5
大安站,2021/11/30,1,7,5,1,6
大安站,2021/11/30,2,9,7,5,4
大安站,2021/11/30,3,9,9,7,5
大安站,2021/11/30,4,7,9,9,5
大安站,2021/11/30,5,7,7,9,2
大安站,2021/11/30,6,9,7,7,1
大安站,2021/11/30,7,12,9,7,1
大安站,2021/11/30,8,13,12,9,1
大安站,2021/11/30,9,13,13,12,1
大安站,2021/11/30,10,13,13,13,3
大安站,2021/11/30,11,11,13,13,4
大安站,2021/11/30,12,4,11,13,1
大安站,2021/11/30,13,2,4,11,1
大安站,2021/11/30,14,1,2,4,2
大安站,2021/11/30,15,1,1,2,3
大安站,2021/11/30,16,12,1,1,2
大安站,2021/11/30,17,21,12,1,2
大安站,2021/11/30,18,26,21,12,5
大安站,2021/11/30,19,26,26,21,7
大安站,2021/11/30,20,26,26,26,9
大安站,2021/11/30,21,26,26,26,8
大安站,2021/11/30,22,24,26,26,1
大安站,2021/11/30,23,21,24,26,1
大安站,2021/12/1,0,10,21,24,5
大安站,2021/12/1,1,10,10,21,7
大安站,2021/12/1,2,17,10,10,9
大安站,2021/12/1,3,17,17,10,9
大安站,2021/12/1,4,16,17,17,7
大安站,2021/12/1,5,13,16,17,7
大安站,2021/12/1,6,17,13,16,9
大安站,2021/12/1,7,21,17,13,12
大安站,2021/12/1,8,21,21,17,13
大安站,2021/12/1,9,23,21,21,13
大安站,2021/12/1,10,23,23,21,13
大安站,2021/12/1,11,24,23,23,11
大安站,2021/12/1,12,25,24,23,4
大安站,2021/12/1,13,26,25,24,2
大安站,2021/12/1,14,24,26,25,1
大安站,2021/12/1,15,18,24,26,1
大安站,2021/12/1,16,20,18,24,12
大安站,2021/12/1,17,23,20,18,21
大安站,2021/12/1,18,21,23,20,26
大安站,2021/12/1,19,20,21,23,26
大安站,2021/12/1,20,13,20,21,26
大安站,2021/12/1,21,10,13,20,26
大安站,2021/12/1,22,13,10,13,24
大安站,2021/12/1,23,13,13,10,21
大安站,2021/12/2,0,12,13,13,10
大安站,2021/12/2,1,9,12,13,10
大安站,2021/12/2,2,8,9,12,17
大安站,2021/12/2,3,10,8,9,17
大安站,2021/12/2,4,11,10,8,16
大安站,2021/12/2,5,10,11,10,13
大安站,2021/12/2,6,8,10,11,17
大安站,2021/12/2,7,10,8,10,21
大安站,2021/12/2,8,13,10,8,21
大安站,2021/12/2,9,18,13,10,23
大安站,2021/12/2,10,18,18,13,23
大安站,2021/12/2,11,14,18,18,24
大安站,2021/12/2,12,10,14,18,25
大安站,2021/12/2,13,14,10,14,26
大安站,2021/12/2,14,15,14,10,24
大安站,2021/12/2,15,15,15,14,18
大安站,2021/12/2,16,12,15,15,20
大安站,2021/12/2,17,11,12,15,23
大安站,2021/12/2,18,16,11,12,21
大安站,2021/12/2,19,16,16,11,20
大安站,2021/12/2,20,17,16,16,13
大安站,2021/12/2,21,15,17,16,10
大安站,2021/12/2,22,15,15,17,13
大安站,2021/12/2,23,17,15,15,13
大安站,2021/12/3,0,15,17,15,12
大安站,2021/12/3,1,13,15,17,9
大安站,2021/12/3,2,11,13,15,8
大安站,2021/12/3,3,8,11,13,10
大安站,2021/12/3,4,10,8,11,11
大安站,2021/12/3,5,10,10,8,10
大安站,2021/12/3,6,10,10,10,8
大安站,2021/12/3,7,4,10,10,10
大安站,2021/12/3,8,6,4,10,13
大安站,2021/12/3,9,9,6,4,18
大安站,2021/12/3,10,13,9,6,18
大安站,2021/12/3,11,13,13,9,14
大安站,2021/12/3,12,10,13,13,10
大安站,2021/12/3,13,8,10,13,14
大安站,2021/12/3,14,13,8,10,15
大安站,2021/12/3,15,17,13,8,15
大安站,2021/12/3,16,17,17,13,12
大安站,2021/12/3,17,10,17,17,11
大安站,2021/12/3,18,7,10,17,16
大安站,2021/12/3,19,14,7,10,16
大安站,2021/12/3,20,16,14,7,17
大安站,2021/12/3,21,16,16,14,15
大安站,2021/12/3,22,12,16,16,15
大安站,2021/12/3,23,9,12,16,17
大安站,2021/12/4,0,14,9,12,15
大安站,2021/12/4,1,16,14,9,13
大安站,2021/12/4,2,16,16,14,11
大安站,2021/12/4,3,13,16,16,8
大安站,2021/12/4,4,11,13,16,10
大安站,2021/12/4,5,16,11,13,10
大安站,2021/12/4,6,18,16,11,10
大安站,2021/12/4,7,16,18,16,4
大安站,2021/12/4,8,17,16,18,6
大安站,2021/12/4,9,22,17,16,9
大安站,2021/12/4,10,24,22,17,13
大安站,2021/12/4,11,24,24,22,13
大安站,2021/12/4,12,24,24,24,10
大安站,2021/12/4,13,21,24,24,8
大安站,2021/12/4,14,12,21,24,13
大安站,2021/12/4,15,13,12,21,17
大安站,2021/12/4,16,16,13,12,17
大安站,2021/12/4,17,16,16,13,10
大安站,2021/12/4,18,12,16,16,7
大安站,2021/12/4,19,10,12,16,14
大安站,2021/12/4,20,14,10,12,16
大安站,2021/12/4,21,15,14,10,16
大安站,2021/12/4,22,15,15,14,12
大安站,2021/12/4,23,14,15,15,9
大安站,2021/12/5,0,13,14,15,14
大安站,2021/12/5,1,12,13,14,16
大安站,2021/12/5,2,13,12,13,16
大安站,2021/12/5,3,12,13,12,13
大安站,2021/12/5,4,12,12,13,11
大安站,2021/12/5,5,11,12,12,16
大安站,2021/12/5,6,17,11,12,18
大安站,2021/12/5,7,18,17,11,16
大安站,2021/12/5,8,17,18,17,17
大安站,2021/12/5,9,11,17,18,22
大安站,2021/12/5,10,10,11,17,24
大安站,2021/12/5,11,11,10,11,24
大安站,2021/12/5,12,12,11,10,24
大安站,2021/12/5,13,12,12,11,21
大安站,2021/12/5,14,8,12,12,12
大安站,2021/12/5,15,1,8,12,13
大安站,2021/12/5,16,4,1,8,16
大安站,2021/12/5,17,8,4,1,16
大安站,2021/12/5,18,8,8,4,12
大安站,2021/12/5,19,9,8,8,10
大安站,2021/12/5,20,9,9,8,14
大安站,2021/12/5,21,12,9,9,15
大安站,2021/12/5,22,13,12,9,15
大安站,2021/12/5,23,11,13,12,14
大安站,2021/12/6,0,9,11,13,13
大安站,2021/12/6,1,3,9,11,12
大安站,2021/12/6,2,6,3,9,13
大安站,2021/12/6,3,10,6,3,12
大安站,2021/12/6,4,12,10,6,12
大安站,2021/12/6,5,9,12,10,11
大安站,2021/12/6,6,6,9,12,17
大安站,2021/12/6,7,11,6,9,18
大安站,2021/12/6,8,14,11,6,17
大安站,2021/12/6,9,15,14,11,11
大安站,2021/12/6,10,12,15,14,10
大安站,2021/12/6,11,8,12,15,11
大安站,2021/12/6,12,5,8,12,12
大安站,2021/12/6,13,6,5,8,12
大安站,2021/12/6,14,7,6,5,8
大安站,2021/12/6,15,6,7,6,1
大安站,2021/12/6,16,5,6,7,4
大安站,2021/12/6,17,11,5,6,8
大安站,2021/12/6,18,16,11,5,8
大安站,2021/12/6,19,16,16,11,9
大安站,2021/12/6,20,15,16,16,9
大安站,2021/12/6,21,11,15,16,12
大安站,2021/12/6,22,11,11,15,13
大安站,2021/12/6,23,12,11,11,11
大安站,2021/12/7,0,11,12,11,9
大安站,2021/12/7,1,10,11,12,3
大安站,2021/12/7,2,6,10,11,6
大安站,2021/12/7,3,7,6,10,10
大安站,2021/12/7,4,7,7,6,12
大安站,2021/12/7,5,3,7,7,9
大安站,2021/12/7,6,1,3,7,6
大安站,2021/12/7,7,1,1,3,11
大安站,2021/12/7,8,1,1,1,14
大安站,2021/12/7,9,1,1,1,15
大安站,2021/12/7,10,4,1,1,12
大安站,2021/12/7,11,6,4,1,8
大安站,2021/12/7,12,3,6,4,5
大安站,2021/12/7,13,2,3,6,6
大安站,2021/12/7,14,3,2,3,7
大安站,2021/12/7,15,3,3,2,6
大安站,2021/12/7,16,3,3,3,5
大安站,2021/12/7,17,3,3,3,11
大安站,2021/12/7,18,3,3,3,16
大安站,2021/12/7,19,7,3,3,16
大安站,2021/12/7,20,7,7,3,15
大安站,2021/12/7,21,6,7,7,11
大安站,2021/12/7,22,5,6,7,11
大安站,2021/12/7,23,6,5,6,12
大安站,2021/12/8,0,9,6,5,11
大安站,2021/12/8,1,12,9,6,10
大安站,2021/12/8,2,13,12,9,6
大安站,2021/12/8,3,12,13,12,7
大安站,2021/12/8,4,15,12,13,7
大安站,2021/12/8,5,16,15,12,3
大安站,2021/12/8,6,15,16,15,1
大安站,2021/12/8,7,13,15,16,1
大安站,2021/12/8,8,13,13,15,1
大安站,2021/12/8,9,14,13,13,1
大安站,2021/12/8,10,14,14,13,4
大安站,2021/12/8,11,13,14,14,6
大安站,2021/12/8,12,10,13,14,3
大安站,2021/12/8,13,5,10,13,2
大安站,2021/12/8,14,6,5,10,3
大安站,2021/12/8,15,9,6,5,3
大安站,2021/12/8,16,12,9,6,3
大安站,2021/12/8,17,12,12,9,3
大安站,2021/12/8,18,14,12,12,3
大安站,2021/12/8,19,16,14,12,7
大安站,2021/12/8,20,20,16,14,7
大安站,2021/12/8,21,21,20,16,6
大安站,2021/12/8,22,21,21,20,5
大安站,2021/12/8,23,17,21,21,6
大安站,2021/12/9,0,12,17,21,9
大安站,2021/12/9,1,15,12,17,12
大安站,2021/12/9,2,14,15,12,13
大安站,2021/12/9,3,16,14,15,12
大安站,2021/12/9,4,16,16,14,15
大安站,2021/12/9,5,14,16,16,16
大安站,2021/12/9,6,15,14,16,15
大安站,2021/12/9,7,16,15,14,13
大安站,2021/12/9,8,19,16,15,13
大安站,2021/12/9,9,21,19,16,14
大安站,2021/12/9,10,21,21,19,14
大安站,2021/12/9,11,19,21,21,13
